Dialogue_ID,Utterance_ID,Role,Content,Coding
162,2,system,"RGP即的英文缩写，RGP隐形眼镜为最新一代隐形眼镜，由一种特殊的通过数控车床精密加工而成。RGP硬性眼镜所含的硅、氟等聚合物，能够大大增加氧气的通过量。与软性隐形眼镜相比，既提高了透氧性，又保证材料的牢固性，并且具有良好的湿润性和抗沉淀性。
RGP隐形眼镜对青少年真性近视和圆锥角膜的控制、矫正治疗效果经受了国内外眼科专家多年的临床验证，并得到了回复。由于高Dk值、高弹性模量、亲水、抗沉淀并具有良好生物相容性的高分子材料的合成与应用，硬性角膜接触镜在全球范围内得以迅速普及。
",Answering
162,3,user,可以给我看看图片吗,Querying
162,4,system,"当然可以
##<link##93614##link>##",Answering
162,5,user,啊这看起来挺不错的,Chitchat
162,6,user,那有没有什么缺点啊,Querying
162,7,system,主要缺点也是隐形眼镜最主要的缺点，就是感染，任何接触角膜的产品都会潜在出现感染的机会，但角膜塑形镜是一种高透氧性非吸水性材料，可以使镜片很容易清洗，我们要做到就是护理液要经常勤换，主要感染纯在护理液的疏忽为主要原因。,Answering
162,8,user,好的，看来我要好好考虑了,Assessing
162,9,user,哪里可以购买啊,Querying
162,10,system,大型正规的医院或者全国连锁的眼科医院都有定制,Answering
162,11,user,好的,Assessing
162,12,user,那价格如何呢,Querying
162,13,system,相比较软性隐形眼镜， RGP镜的确太贵了，国产RGP镜的价格一般3000-5000左右;进口的要6000到一万多左右，这些需要根据RGP镜的品牌、材质等确定。,Answering
162,14,user,那推荐几个品牌吧,Querying
162,15,system,美尼康（日本）9800元左右、露晰得（韩国）7500-8500元左右、阿尔法（日本）9800元、亨泰（台湾）6000元左右等等,Answering
162,16,user,谢谢啦,Chitchat
162,17,system,不客气呢,Chitchat
163,1,user,哈喽,Chitchat
163,2,system,在的在的,Chitchat
163,3,user,我想了解一下幽灵船,Querying
163,4,system,《幽灵船》是由史蒂夫·贝克执导，加布里埃尔·伯恩、朱丽安娜·玛格丽丝、戴斯蒙德·哈灵顿等人主演的恐怖电影。影片讲述了西恩·墨菲船长及其搜救小组受飞行员杰克·弗里曼雇佣前去公海寻找一艘漂泊的客轮，却发现这是消失了40年之久的安东尼亚·格拉撒号，在他们相继登船后，各种怪异诡秘的事件相继发生的故事,Answering
163,5,user,啊这啊这,Assessing
163,6,user,我想了解的是幽灵船的定义,Reformulating
163,7,system,幽灵船，又称幽冥船、鬼船，是指许多年前神秘失踪或沉海的船只，经过许多年后被发现在海上航行，而船里空无一人,Answering
163,8,user,昂就是这个了,Assessing
163,9,user,那有没有被认定是幽灵船的事件啊,Querying
163,10,system,有的。1872年在世界航海史上发生了一起轰动欧美的“玛丽亚.色列斯塔”号谜案。此外还有飞翔荷兰人号、玛丽·塞勒斯特号、罗维朋夫人号等等,Answering
163,11,user,幽灵船真的存在吗？我还是觉得有点不真实,Querying
163,12,system,"幽灵船是无法解释的船只,失踪或已沉没的船只却不知为何再次出现",Answering
163,13,user,有没有什么科学的解释啊,Querying
163,14,system,可能与浮力和流体力学有关，通常，灌了水的船体会变重，最终沉船。这正是弃船的玛丽·西莱斯特号的船员害怕的。但水手们漏算了流体力学，当水灌至进水口的位置时，系统达到平衡，水不再流入，而结果，进水的重量不足以使船沉没,Answering
163,15,user,这样啊，好像有点懂了,Chitchat
163,16,user,那给我有关幽灵船的贴吧链接吧,Querying
163,17,system,去这里试试吧##<link##70822##link>##,Answering
163,18,user,get,Assessing
163,19,user,谢啦，那我去贴吧看看了,Chitchat
163,20,system,嗯嗯好的,Chitchat
164,1,user,你好，我可以问你一些问题吗？,Chitchat
164,2,system,好的，请问有什么可以帮你？,Chitchat
164,3,user,我想了解一下我国的历史。,Querying
164,4,system,请问您是想要了解我国的5000年历史简介吗？,Inquiring
164,5,user,不是的，我不想了解那么多。,Elaborating
164,6,user,请向我介绍一下我国清朝的历史吧。,Reformulating
164,7,system,对于清朝的历史也有很多方面，比如清朝的皇帝，清朝的地位，清朝的影响，清朝的贡献等，您想了解什么呢？,Inquiring
164,8,user,您向我介绍一下清朝的皇帝吧。,Elaborating
164,9,system,清朝十二位君主分别是：努尔哈赤（天命）；皇太极（后金天聪汗，改号为清后年号崇德）；福临（顺治）；玄烨（康熙）；胤禛（雍正）；弘历（乾隆）；永琰，后改顒琰（嘉庆）； 旻宁（道光）；奕詝（咸丰）；载淳（同治）； 载湉（光绪）；溥仪（宣统）。,Answering
164,10,user,请问有没有清朝皇帝的图片呢？,Querying
164,11,system,有的关于清朝皇帝的图片，您可以看一下下面的链接。##<link##172160##link>##,Answering
164,12,user,嗯，好的，非常感谢你，我看到了。,Assessing
164,13,system,不客气。还有其他问题吗？,Checking
164,14,user,有哪些网站可以学习历史呢？,Querying
164,15,system,您好，您可以去凤凰历史，历史春秋网、盘龙历史网、历史上的今天的网站。,Answering
164,16,user,请你把网址给我吧。,Querying
164,17,system,"凤凰历史##<link##197547##link>##
历史春秋网##<link##172126##link>##
盘龙历史网##<link##197548##link>##
历史上的今天##<link##197550##link>##",Answering
164,18,user,好的，谢谢你，我没有问题了。,Assessing
165,1,user,你好，我有一些问题想要问一下。,Chitchat
165,2,system,好的，请讲。,Chitchat
165,3,user,可以帮我查找一下罗威纳犬吗。,Querying
165,4,system,罗威纳犬（拉丁学名：rottweiler），是犬科犬属下的动物，身体强壮，动作迅猛，气势强悍，是世界上最具有勇气和力量的犬种之一。罗威纳犬曾经被用于看守牛群，是聪明强壮极易亲近的犬种。现在在军警犬方面，广受好评,Answering
165,5,user,请问有相关的图片吗？,Querying
165,6,system,有的，我找到了。##<link##121149##link>##,Answering
165,7,user,这种狗的寿命大概是多长时间呢？,Querying
165,8,system,"经过研究统计表示,罗威纳犬的平均寿命应该在9-11年左右。",Answering
165,9,user,好的，这么短的呀。,Assessing
165,10,system,请问您想要了解一下罗威纳犬的价格吗？,Eliciting
165,11,user,先不用了。,Deciding
165,12,user,帮我查找一下其他寿命长的狗吧。,Querying
165,13,system,"雪纳瑞犬是寿命最长的狗品种之一,非常活跃的,易于训练。它的的平均寿命为13~16岁。松狮犬,寿命13.5岁,因外貌长得很像狮子而得名",Answering
165,14,user,那我想买一条雪纳瑞犬，在北京地区有卖的吗？,Querying
165,15,system,有的，这里这个链接您可以看一下。##<link##119878##link>##,Answering
165,16,user,好的，我没有问题了，谢谢你。,Assessing
165,17,system,不客气，祝您生活愉快，再见。,Chitchat
166,1,user,你好，我想了解一些问题。,Chitchat
166,2,system,好的，请讲。,Chitchat
166,3,user,你知道有什么好的方法，可以美化图片吗？,Querying
166,4,system,请问您是想了解图片美化软件吗？,Inquiring
166,5,user,是的，请向我介绍一些吧。,Elaborating
166,6,system,一般的您可以用美图秀秀，如果您需要专业点的话，可以使用photoshop。,Answering
166,7,user,那么美图秀秀好上手吗。,Querying
166,8,system,美图秀秀是比较好操作的一款软件。,Answering
166,9,user,请问可以提供给我相关教程吗？,Querying
166,10,system,好的，这里是美图秀秀的使用教程。##<link##120956##link>##,Answering
166,11,user,好的，谢谢你。,Assessing
166,12,system,不客气，请问还有什么其他问题吗？,Checking
166,13,user,我的电脑上没有美图秀秀，您可以给我一个下载链接吗？,Querying
166,14,system,好的，这是您要的美图秀秀的下载链接。##<link##120976##link>##,Answering
166,15,user,非常好，我没有问题了，谢谢。,Assessing
166,16,system,不客气哦，那祝您身体健康，再见。,Answering
167,1,user,中午好，问你几个问题，可以吗？,Chitchat
167,2,system,中午好，可以的。,Chitchat
167,3,user,我想看看原始森林。,Querying
167,4,system,你想知道位置，旅游景点还是图片？,Inquiring
167,5,user,第二个吧。,Elaborating
167,6,system,比如说天堂寨、天山雪岭云杉林、长白山红松阔叶混交林、尖峰岭热带雨林、白马雪山高山杜鹃林、大兴安岭北部兴安落叶松林、轮台胡杨林等,Answering
167,7,user,那最后一个景点的位置在哪？,Querying
167,8,system,新疆巴音郭楞蒙古自治州轮台县南沙漠公路70公里处。,Answering
167,9,user,面积呐？,Querying
167,10,system,40余万亩。,Answering
167,11,user,如果我去那玩需要携带什么物品？,Querying
167,12,system,准备厚的羽绒服、保暖衣、防风衣，同时也要准备好厚的鞋子、手套、帽子以及围巾、防风镜、带上保温杯，护手霜、唇油、钱等。,Answering
167,13,user,给我推荐几个去那里的旅游团吧。,Querying
167,14,system,巴音郭楞旅行社、新疆指南针国际旅行社。,Answering
167,15,user,很好，谢谢啦,Assessing
167,16,system,害，您太客气了。,Chitchat
167,17,user,那你可以给我一些景点的图片链接吗？,Querying
167,18,system,可以的，这是您要的链接：##<link##209326##link>##；##<link##209330##link>##。,Answering
167,19,user,那我没事了，再见,Chitchat
167,20,system,再见,Chitchat
168,1,user,你好，想了解下水痘,Querying
168,2,system,请问你是想要了解水痘的症状、治疗还是它的传染性呢？,Inquiring
168,3,user,看看症状呗,Elaborating
168,4,system,没找到呢，不好意思,Answering
168,5,user,那给我看看图片呗,Querying
168,6,system,"没问题
##<link##221253##link>##",Answering
168,7,user,那有没有判断方法啊,Querying
168,8,system,"1、水痘一般分为三个阶段，第一阶段潜伏期，第二阶段前驱期，第三阶段出疹期，所以在第一、二阶段病情不明显，不是很严重，到了第三阶段病情全部显露，这个阶段就非常明显了。所以当第一阶段过后，患者就有可能出现发热、头痛、倦怠等症状，这个症状比较轻微，所以往往会被家长误判为感冒，但如果当天晚上很明显的出现发烧发热、食不下饭、浑身没有力气等症状，建议及时送医确诊是否患水痘。
2、第二阶段过后的1到2天，就会快速到达出疹期。首先会出现红色丘疹，主要出现在头皮、面部、前胸、后背等部位，这时就可以快速判断是否患有水痘，需要及时就医，切勿私自用药，以免加重病情。出现小红疙瘩后，接下来几个小时之后，会快速的变成绿豆般大小的水泡，水泡液呈现清亮透明，中间可能会有脐凹，而周围会有红晕，并且容易破，甚至开始出现瘙痒或疼痛。有时水痘如果太多，有可能水痘会重重叠叠的连在一起。",Answering
